transaction_id,customer_id,sender_account,receiver_account,receiver_name,receiver_bank,merchant_category,merchant_name,amount,payment_method,transaction_time,transaction_location,transaction_country,transaction_status,currency
TXN_4B5E55CCFE7F,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,Travel,Cleartrip,244.73,Debit Card,2026-06-23 20:35:58,Kolkata,India,Success,INR
TXN_30187083F98A,CUST_41A22B0C3C72,AC807577342,REC_AC728318,Suresh Nair,SBI,Food,Zomato,782.55,NEFT,2026-06-23 20:42:58,Hyderabad,India,Failed,INR
TXN_F998B246660E,CUST_2CEC9252A0A1,AC258453521,REC_AC781773,Priya Kumar,PNB,Groceries,D-Mart,1440.22,Credit Card,2026-06-23 21:24:58,Ahmedabad,India,Success,INR
TXN_658350310F5C,CUST_9F5234269242,AC920814900,REC_AC733435,Isha Yadav,Yes Bank,Groceries,Reliance Smart,3413.23,Net Banking,2026-06-23 21:34:58,Delhi,India,Success,INR
TXN_E20D3353F60D,CUST_A274A25A299E,AC465830215,REC_AC914972,Sneha Kumar,SBI,Travel,Cleartrip,45691.81,UPI,2026-06-23 21:41:58,Ahmedabad,India,Success,INR
TXN_4F6852520B4F,CUST_160C9133B0CF,AC362950628,REC_AC131127,Karan Gupta,SBI,Travel,MakeMyTrip,325.46,IMPS,2026-06-23 21:42:58,Mumbai,India,Success,INR
TXN_9C9A4BD90CCF,CUST_6D76C861D951,AC208449460,REC_AC647155,Pooja Bose,PNB,Food,Swiggy,47742.45,Credit Card,2026-06-23 22:16:58,Pune,India,Success,INR
TXN_74B1CADFC89B,CUST_AA9EDE3072FA,AC905817775,REC_AC937463,Sunita Chatterjee,PNB,E-commerce,Flipkart,589.8,Net Banking,2026-06-23 22:45:58,Coimbatore,India,Success,INR
TXN_BF2AE260C5D9,CUST_01D4765F0DCC,AC695295870,REC_AC475263,Rohan Reddy,ICICI Bank,Food,Zomato,1275.54,NEFT,2026-06-23 22:47:58,Kolkata,India,Success,INR
TXN_38E8673E28F6,CUST_8966A3CE4048,AC950488739,REC_AC327357,Rajesh Singh,PNB,Food,Swiggy,642.99,IMPS,2026-06-23 23:31:58,Bengaluru,India,Success,INR
TXN_37DC97C7F09D,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Food,Swiggy,2796.46,Debit Card,2026-06-24 00:18:58,Jaipur,India,Success,INR
TXN_3BD2213ED23F,CUST_41A22B0C3C72,AC807577342,REC_AC728318,Suresh Nair,SBI,Travel,MakeMyTrip,872.52,NEFT,2026-06-24 01:17:58,Hyderabad,India,Success,INR
TXN_B27174B31DF8,CUST_F969633BDDB5,AC162795957,REC_AC188896,Riya Gupta,Axis Bank,Groceries,D-Mart,3692.84,IMPS,2026-06-24 02:13:58,Chennai,India,Success,INR
TXN_5F1601ED342D,CUST_01D4765F0DCC,AC695295870,REC_AC475263,Rohan Reddy,ICICI Bank,Retail,Local Kirana,10735.44,NEFT,2026-06-24 02:29:58,Kolkata,India,Success,INR
TXN_DC2DA21619A1,CUST_8966A3CE4048,AC950488739,REC_AC928611,Vihaan Iyer,HDFC Bank,E-commerce,Flipkart,862.52,IMPS,2026-06-24 03:29:58,Bengaluru,India,Success,INR
TXN_FB66636AAD8D,CUST_166838FFAEA4,AC155926488,REC_AC286113,Anita Bose,HDFC Bank,E-commerce,Flipkart,3796.73,UPI,2026-06-24 04:20:58,Mumbai,India,Success,INR
TXN_5B2DB7330778,CUST_AA9EDE3072FA,AC905817775,REC_AC137538,Kavya Patel,ICICI Bank,Travel,Cleartrip,742.09,Net Banking,2026-06-24 05:17:58,Coimbatore,India,Success,INR
TXN_0AF587468E6A,CUST_8B279B4E00CF,AC359154084,REC_AC485709,Pooja Bose,Axis Bank,Food,Swiggy,476.38,NEFT,2026-06-24 05:19:58,Chandigarh,India,Success,INR
TXN_40228765E0E7,CUST_770111A024A1,AC438817025,REC_AC892269,Mahesh Iyer,PNB,Travel,MakeMyTrip,16476.44,Debit Card,2026-06-24 06:10:58,Delhi,India,Success,INR
TXN_26618248ED60,CUST_73B41940F312,AC723403479,REC_AC705282,Arjun Bose,HDFC Bank,Groceries,D-Mart,511.01,NEFT,2026-06-24 07:05:58,Gurgaon,India,Success,INR
TXN_90240EF39D65,CUST_3AC0F315E32D,AC209415691,REC_AC849014,Rajesh Gupta,HDFC Bank,Food,Swiggy,196.29,Debit Card,2026-06-24 07:40:58,Chennai,India,Success,INR
TXN_B40C4C592A79,CUST_F969633BDDB5,AC162795957,REC_AC685823,Meera Iyer,Yes Bank,Electronics,Croma,3230.56,IMPS,2026-06-24 07:47:58,Chennai,India,Success,INR
TXN_18F7A7D6A67C,CUST_A274A25A299E,AC465830215,REC_AC449820,Amit Verma,HDFC Bank,E-commerce,Amazon India,94341.49,UPI,2026-06-24 08:44:58,Ahmedabad,India,Success,INR
TXN_011B8F4FD288,CUST_8966A3CE4048,AC950488739,REC_AC937606,Sunita Iyer,HDFC Bank,Travel,MakeMyTrip,640.68,IMPS,2026-06-24 08:57:58,Bengaluru,India,Success,INR
TXN_DE1EEB37B6E1,CUST_ACBB55076F6F,AC538460431,REC_AC868083,Gita Chatterjee,HDFC Bank,Travel,MakeMyTrip,997.37,Net Banking,2026-06-24 09:00:58,Delhi,India,Success,INR
TXN_861BBEC4DEA5,CUST_CD50341CE378,AC292587044,REC_AC218118,Mahesh Bose,PNB,Travel,Cleartrip,5941.37,Credit Card,2026-06-24 10:00:58,Gurgaon,India,Success,INR
TXN_D8A8E817F9DB,CUST_0D563A0F2D46,AC812921644,REC_AC951881,Diya Sharma,SBI,Travel,MakeMyTrip,3757.19,Net Banking,2026-06-24 10:35:58,Kochi,India,Success,INR
TXN_302D7B5FDAEF,CUST_770111A024A1,AC438817025,REC_AC314005,Ananya Yadav,PNB,Retail,Local Kirana,4839.34,Debit Card,2026-06-24 10:44:58,Coimbatore,India,Success,INR
TXN_FFC6AE752F8E,CUST_9DDA4B54CA2A,AC546434187,REC_AC874633,Isha Menon,SBI,Travel,Cleartrip,1171.91,IMPS,2026-06-24 10:54:58,Chandigarh,India,Success,INR
TXN_0E4BD49178AC,CUST_88003A890783,AC675832441,REC_AC632401,Aarav Menon,PNB,Travel,MakeMyTrip,327.64,Net Banking,2026-06-24 11:03:58,Hyderabad,India,Success,INR
TXN_E477F04D138A,CUST_06E6B8486126,AC595744935,REC_AC951452,Rahul Rao,PNB,E-commerce,Flipkart,320.84,Credit Card,2026-06-24 11:29:58,Chandigarh,India,Success,INR
TXN_E2813C440D78,CUST_E11D4A73CB51,AC860229059,REC_AC211532,Mahesh Singh,HDFC Bank,Groceries,Reliance Smart,15772.36,IMPS,2026-06-24 11:54:58,Bengaluru,India,Success,INR
TXN_FEB6840E2558,CUST_41A22B0C3C72,AC807577342,REC_AC728318,Suresh Nair,SBI,Groceries,D-Mart,755.65,NEFT,2026-06-24 12:15:58,Hyderabad,India,Success,INR
TXN_40349718BA20,CUST_0D92D17B540C,AC364371717,REC_AC872882,Mahesh Yadav,ICICI Bank,Groceries,D-Mart,2366.86,Debit Card,2026-06-24 13:00:58,Pune,India,Success,INR
TXN_BF31B215D945,CUST_ACBB55076F6F,AC538460431,REC_AC698782,Aditya Gupta,HDFC Bank,E-commerce,Flipkart,2288.54,Net Banking,2026-06-24 13:37:58,Delhi,India,Success,INR
TXN_4963103A1C39,CUST_41D9016C2179,AC782454310,REC_AC718241,Karan Kumar,Axis Bank,Groceries,D-Mart,841.08,IMPS,2026-06-24 13:46:58,Delhi,India,Success,INR
TXN_2783BA1F44E7,CUST_A274A25A299E,AC465830215,REC_AC914972,Sneha Kumar,SBI,Travel,Cleartrip,61955.22,UPI,2026-06-24 14:09:58,Ahmedabad,India,Success,INR
TXN_6953F8F951DC,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Retail,Local Kirana,5105.01,Debit Card,2026-06-24 14:32:58,Jaipur,India,Success,INR
TXN_C9EE85E4E962,CUST_160C9133B0CF,AC362950628,REC_AC131127,Karan Gupta,SBI,E-commerce,Amazon India,381.76,IMPS,2026-06-24 15:31:58,Mumbai,India,Success,INR
TXN_26DC84348DE8,CUST_8866C1FABF99,AC269820594,REC_AC240454,Rahul Menon,HDFC Bank,E-commerce,Amazon India,57868.54,IMPS,2026-06-24 15:35:58,Delhi,India,Success,INR
TXN_DB3DF155AD3D,CUST_8D53A50EB97B,AC838194420,REC_AC543380,Ramesh Menon,SBI,Groceries,Reliance Smart,3267.85,UPI,2026-06-24 15:38:58,Hyderabad,India,Success,INR
TXN_937B95BB5FED,CUST_E11D4A73CB51,AC860229059,REC_AC466975,Anita Patel,Yes Bank,Travel,MakeMyTrip,9760.24,IMPS,2026-06-24 16:15:58,Bengaluru,India,Success,INR
TXN_EABB16629768,CUST_166BFE400FBB,AC969119330,REC_AC183532,Sneha Chauhan,Yes Bank,Groceries,Reliance Smart,901.43,Credit Card,2026-06-24 17:08:58,Ahmedabad,India,Success,INR
TXN_2E1B9FB2EB78,CUST_8866C1FABF99,AC269820594,REC_AC552168,Pooja Sharma,Axis Bank,Food,Zomato,27512.22,IMPS,2026-06-24 17:36:58,Delhi,India,Success,INR
TXN_4C0EA59745EF,CUST_A274A25A299E,AC465830215,REC_AC620499,Gita Bose,ICICI Bank,Travel,Cleartrip,294542.92,Debit Card,2026-06-24 14:10:58,Delhi,India,Success,INR
TXN_1BE29E3325A1,CUST_C6FAC3E395B8,AC866162966,REC_AC487345,Vihaan Nair,Axis Bank,Retail,Local Kirana,345.26,IMPS,2026-06-24 14:27:58,Chennai,India,Success,INR
TXN_1B786E54DF5F,CUST_F77382D72C38,AC824022357,REC_AC219346,Sai Menon,PNB,Groceries,Reliance Smart,38785.19,IMPS,2026-06-24 14:45:58,Mumbai,India,Success,INR
TXN_86333993ADB7,CUST_2CEC9252A0A1,AC258453521,REC_AC568524,Ananya Nair,Axis Bank,Travel,Cleartrip,25808.65,IMPS,2026-06-24 15:12:58,Mumbai,India,Success,INR
TXN_75C02C3F4ACA,CUST_01D4765F0DCC,AC695295870,REC_AC479430,Sunita Singh,SBI,Electronics,Croma,3095.66,NEFT,2026-06-24 15:51:58,Kolkata,India,Success,INR
TXN_D19A69A15034,CUST_01C02537A5CA,AC822408848,REC_AC474664,Diya Singh,ICICI Bank,Travel,MakeMyTrip,969.38,UPI,2026-06-24 16:18:58,Kochi,India,Success,INR
TXN_F98339ADD632,CUST_160C9133B0CF,AC362950628,REC_AC718288,Anita Chatterjee,Axis Bank,Travel,Cleartrip,214.9,IMPS,2026-06-24 16:55:58,Mumbai,India,Success,INR
TXN_D4969D75D04B,CUST_AA9EDE3072FA,AC905817775,REC_AC176983,Anita Menon,HDFC Bank,Food,Zomato,533.25,Net Banking,2026-06-24 17:20:58,Coimbatore,India,Success,INR
TXN_E0709B136A96,CUST_2CEC9252A0A1,AC258453521,REC_AC530694,Rohan Sharma,PNB,Retail,Local Kirana,3040.9,UPI,2026-06-24 15:09:49,Ahmedabad,India,Success,INR
TXN_09CE21E0B384,CUST_55C717731AA3,AC327416584,REC_AC226083,Priya Sengupta,PNB,Groceries,Reliance Smart,21256.8,IMPS,2026-06-24 16:07:49,Chennai,India,Success,INR
TXN_B72221F6D5C8,CUST_41A22B0C3C72,AC807577342,REC_AC956835,Sita Gupta,Kotak Mahindra,Groceries,D-Mart,3811.78,IMPS,2026-06-24 16:42:49,Hyderabad,India,Success,INR
TXN_3CB746447D00,CUST_E11D4A73CB51,AC860229059,REC_AC825150,Aditya Patel,SBI,Travel,MakeMyTrip,30650.84,IMPS,2026-06-24 17:20:49,Bengaluru,India,Success,INR
TXN_B9DB3C07E67D,CUST_15C44D3CE34B,AC176428684,REC_AC467121,Isha Singh,Yes Bank,Electronics,Croma,54005.99,Net Banking,2026-06-21 19:26:41,Delhi,India,Success,INR
TXN_F34BFF79B879,CUST_A62F2F92E34C,AC787194506,REC_AC748052,Riya Kumar,SBI,Food,Swiggy,2056.18,UPI,2026-06-21 19:36:41,Ahmedabad,India,Success,INR
TXN_C567940EDC80,CUST_81E6D90C4760,AC675770529,REC_AC258366,Priya Bose,ICICI Bank,Food,Zomato,79343.08,NEFT,2026-06-21 20:16:41,Gurgaon,India,Success,INR
TXN_157D2EB319A0,CUST_6380C85B577F,AC278575192,REC_AC273616,Gita Menon,Axis Bank,Crypto,Binance,2123.72,UPI,2026-06-21 21:09:41,Gurgaon,India,Success,INR
TXN_C8E5CD9237B3,CUST_88003A890783,AC675832441,REC_AC168507,Arjun Nair,Kotak Mahindra,Crypto,WazirX,410.5,Net Banking,2026-06-21 22:05:41,Hyderabad,India,Success,INR
TXN_9EB1A28E8499,CUST_DF7E3A9C08AE,AC756783995,REC_AC265992,Karan Chatterjee,PNB,Groceries,D-Mart,944.71,NEFT,2026-06-21 22:12:41,Kochi,India,Success,INR
TXN_299D562F1DB7,CUST_0BBCAD5EF2DA,AC621454127,REC_AC356842,Ananya Chauhan,PNB,Food,Swiggy,372.67,NEFT,2026-06-21 22:32:41,Mumbai,India,Success,INR
TXN_751781FB4DFA,CUST_8866C1FABF99,AC269820594,REC_AC204866,Amit Iyer,ICICI Bank,Crypto,Binance,1165254.95,Net Banking,2026-06-21 22:55:41,Delhi,India,Success,INR
TXN_1DA592551076,CUST_B8B7C1E4E9DC,AC120912992,REC_AC272154,Ananya Patel,Axis Bank,Electronics,Croma,256.82,Credit Card,2026-06-21 23:47:41,Kochi,India,Success,INR
TXN_AAD3EA7E70E6,CUST_01C02537A5CA,AC822408848,REC_AC301628,Sita Sharma,Axis Bank,Groceries,Reliance Smart,103.57,UPI,2026-06-22 00:08:41,Kochi,India,Success,INR
TXN_9DF56B4E3DDF,CUST_E762728AC2C4,AC751397897,REC_AC808069,Sunita Gupta,HDFC Bank,E-commerce,Flipkart,1738.94,NEFT,2026-06-22 00:58:41,Pune,India,Success,INR
TXN_7BE64A4E55E2,CUST_01D4765F0DCC,AC695295870,REC_AC993163,Amit Yadav,Yes Bank,E-commerce,Amazon India,7485.84,NEFT,2026-06-22 01:18:41,Lucknow,India,Failed,INR
TXN_EEB2348EFB88,CUST_B8B7C1E4E9DC,AC120912992,REC_AC216308,Sunita Joshi,HDFC Bank,E-commerce,Amazon India,979.43,Credit Card,2026-06-22 01:54:41,Hyderabad,India,Success,INR
TXN_A2953956FB63,CUST_DE62BFF776A6,AC409893263,REC_AC681023,Rajesh Gupta,ICICI Bank,Food,Zomato,2920.82,Debit Card,2026-06-22 02:09:41,Coimbatore,India,Success,INR
TXN_CD3DC9F669A3,CUST_F77382D72C38,AC824022357,REC_AC698020,Aarav Yadav,Yes Bank,E-commerce,Amazon India,7758.4,IMPS,2026-06-22 02:33:41,Mumbai,India,Success,INR
TXN_434468893507,CUST_2CEC9252A0A1,AC258453521,REC_AC615934,Sita Desai,SBI,Food,Zomato,2696.23,Credit Card,2026-06-22 03:02:41,Ahmedabad,India,Success,INR
TXN_8BC04841A5B7,CUST_A62F2F92E34C,AC787194506,REC_AC826648,Meera Nair,PNB,Food,Zomato,15294.39,UPI,2026-06-22 03:54:41,Ahmedabad,India,Success,INR
TXN_A1F6F49982A8,CUST_3004622EBCCF,AC857704655,REC_AC415761,Priya Chatterjee,HDFC Bank,Travel,Cleartrip,826.7,IMPS,2026-06-22 04:51:41,Jaipur,India,Success,INR
TXN_2377EA663C30,CUST_B385A110F05A,AC809129316,REC_AC665042,Sita Chauhan,Kotak Mahindra,Travel,MakeMyTrip,1225.71,IMPS,2026-06-24 02:53:10,Chandigarh,India,Success,INR
TXN_CBB6F4462F6D,CUST_3D000F3782B4,AC484194737,REC_AC864306,Mahesh Desai,PNB,Retail,Local Kirana,84487.73,Debit Card,2026-06-24 03:13:10,Gurgaon,India,Success,INR
TXN_C6515EBB52B6,CUST_3AC0F315E32D,AC209415691,REC_AC335372,Rahul Rao,SBI,E-commerce,Flipkart,533.64,Debit Card,2026-06-24 03:29:10,Chennai,India,Success,INR
TXN_49780271E1DA,CUST_41A22B0C3C72,AC807577342,REC_AC728318,Suresh Nair,SBI,E-commerce,Amazon India,484.91,NEFT,2026-06-24 03:30:10,Hyderabad,India,Success,INR
TXN_6814F1A120EC,CUST_6D76C861D951,AC208449460,REC_AC105433,Rohan Jain,PNB,Groceries,D-Mart,38780.32,Credit Card,2026-06-24 03:49:10,Delhi,India,Success,INR
TXN_39C3402C4BBB,CUST_41D9016C2179,AC782454310,REC_AC103678,Anita Nair,ICICI Bank,E-commerce,Flipkart,11258.24,IMPS,2026-06-24 04:45:10,Mumbai,India,Success,INR
TXN_7AA24D9E545E,CUST_DF7E3A9C08AE,AC756783995,REC_AC748663,Priya Sharma,ICICI Bank,Travel,MakeMyTrip,1167.09,Credit Card,2026-06-21 22:01:26,Kochi,India,Success,INR
TXN_90221B3CF7C3,CUST_55C717731AA3,AC327416584,REC_AC765104,Pooja Singh,HDFC Bank,Groceries,D-Mart,3507.48,Net Banking,2026-06-21 22:37:26,Chennai,India,Success,INR
TXN_1D36781A13F8,CUST_41D9016C2179,AC782454310,REC_AC239147,Ramesh Joshi,Axis Bank,Retail,Local Kirana,3468.59,IMPS,2026-06-21 23:29:26,Delhi,India,Success,INR
TXN_B10176EB9D4E,CUST_160C9133B0CF,AC362950628,REC_AC223499,Kavya Menon,PNB,Groceries,D-Mart,606.21,IMPS,2026-06-22 00:05:26,Mumbai,India,Success,INR
TXN_F74CBE75B62B,CUST_A274A25A299E,AC465830215,REC_AC716038,Amit Chauhan,Axis Bank,E-commerce,Flipkart,78039.95,UPI,2026-06-22 00:40:26,Mumbai,India,Success,INR
TXN_D2C16CD49EBD,CUST_6E9FB0F33173,AC851044796,REC_AC530728,Mahesh Chatterjee,PNB,Food,Swiggy,286.78,Debit Card,2026-06-22 01:33:26,Indore,India,Success,INR
TXN_AFDF7A9B5A25,CUST_5A5043D289DC,AC345824373,REC_AC193280,Rajesh Sengupta,SBI,E-commerce,Flipkart,3118.8,Debit Card,2026-06-22 02:03:26,Jaipur,India,Success,INR
TXN_F6CDD93A0FB9,CUST_C6FAC3E395B8,AC866162966,REC_AC108491,Suresh Verma,Kotak Mahindra,Electronics,Croma,1370.29,IMPS,2026-06-22 02:04:26,Chennai,India,Success,INR
TXN_7A42A1435266,CUST_73B41940F312,AC723403479,REC_AC551084,Suresh Sharma,HDFC Bank,Retail,Local Kirana,650.21,NEFT,2026-06-22 02:52:26,Gurgaon,India,Success,INR
TXN_EC805BEF8A7D,CUST_8D53A50EB97B,AC838194420,REC_AC543380,Ramesh Menon,SBI,Travel,MakeMyTrip,3208.64,UPI,2026-06-22 03:37:26,Hyderabad,India,Success,INR
TXN_3578684585DE,CUST_ACBB55076F6F,AC538460431,REC_AC368470,Anita Rao,ICICI Bank,Crypto,Binance,27523.57,Net Banking,2026-06-22 03:51:26,Delhi,India,Success,INR
TXN_C10BC3232437,CUST_01C02537A5CA,AC822408848,REC_AC301628,Sita Sharma,Axis Bank,Groceries,D-Mart,462.41,UPI,2026-06-22 04:26:26,Pune,India,Success,INR
TXN_0FB970162AE1,CUST_6D76C861D951,AC208449460,REC_AC325767,Ananya Joshi,HDFC Bank,Food,Swiggy,52184.88,Credit Card,2026-06-22 05:12:26,Delhi,India,Success,INR
TXN_B6F87F9861EA,CUST_F969633BDDB5,AC162795957,REC_AC187197,Aarav Patel,PNB,E-commerce,Amazon India,40136.64,Debit Card,2026-06-22 06:09:26,Bengaluru,India,Success,INR
TXN_F3FD6EB387A5,CUST_5A5043D289DC,AC345824373,REC_AC193280,Rajesh Sengupta,SBI,Travel,Cleartrip,1302.85,Debit Card,2026-06-22 06:10:26,Jaipur,India,Success,INR
TXN_59E05BBE38BA,CUST_F77382D72C38,AC824022357,REC_AC698020,Aarav Yadav,Yes Bank,E-commerce,Flipkart,4606.42,IMPS,2026-06-22 06:17:26,Mumbai,India,Success,INR
TXN_1BE128506C4A,CUST_9F5234269242,AC920814900,REC_AC257050,Riya Singh,Yes Bank,E-commerce,Flipkart,334.18,Net Banking,2026-06-22 06:31:26,Delhi,India,Success,INR
TXN_113E98A57BF4,CUST_F77382D72C38,AC824022357,REC_AC219346,Sai Menon,PNB,Travel,Cleartrip,4547.78,IMPS,2026-06-22 06:54:26,Mumbai,India,Success,INR
TXN_4A39DD54D070,CUST_99B31E34B435,AC110002396,REC_AC450407,Vikram Gupta,PNB,Travel,Cleartrip,8589.97,UPI,2026-06-22 07:25:26,Jaipur,India,Success,INR
TXN_B603CDF81936,CUST_B8B7C1E4E9DC,AC120912992,REC_AC216308,Sunita Joshi,HDFC Bank,E-commerce,Flipkart,680.85,Credit Card,2026-06-22 07:42:26,Coimbatore,India,Success,INR
TXN_1445434C834B,CUST_A274A25A299E,AC465830215,REC_AC401603,Rohan Patel,Axis Bank,Electronics,Croma,53822.69,UPI,2026-06-22 08:36:26,Hyderabad,India,Success,INR
TXN_19981D1E14CA,CUST_5A5043D289DC,AC345824373,REC_AC248337,Isha Sengupta,SBI,Travel,MakeMyTrip,1808.41,Debit Card,2026-06-22 08:42:26,Jaipur,India,Success,INR
TXN_4952422D91DE,CUST_71749AF6CF43,AC253407200,REC_AC432427,Kavya Bose,PNB,Food,Zomato,602.84,NEFT,2026-06-22 08:50:26,Gurgaon,India,Success,INR
TXN_FCAF52965070,CUST_8966A3CE4048,AC950488739,REC_AC563385,Meera Jain,HDFC Bank,Groceries,D-Mart,594.69,IMPS,2026-06-22 09:27:26,Bengaluru,India,Success,INR
TXN_78CDA29F8037,CUST_0D92D17B540C,AC364371717,REC_AC602888,Sita Sengupta,ICICI Bank,Travel,Cleartrip,631.0,Debit Card,2026-06-22 10:26:26,Pune,India,Success,INR
TXN_24D162418751,CUST_160C9133B0CF,AC362950628,REC_AC718288,Anita Chatterjee,Axis Bank,Travel,MakeMyTrip,445.6,IMPS,2026-06-22 10:37:26,Mumbai,India,Success,INR
TXN_BBF8D8D6C4F8,CUST_AA9EDE3072FA,AC905817775,REC_AC727291,Sita Verma,HDFC Bank,Travel,Cleartrip,831.69,Net Banking,2026-06-22 11:14:26,Coimbatore,India,Success,INR
TXN_73833ECE13D5,CUST_73B41940F312,AC723403479,REC_AC561342,Isha Desai,Kotak Mahindra,Travel,Cleartrip,1897.46,IMPS,2026-06-22 02:42:25,Gurgaon,India,Success,INR
TXN_6E75DD0F9D82,CUST_5A5043D289DC,AC345824373,REC_AC248337,Isha Sengupta,SBI,E-commerce,Amazon India,4604.35,Debit Card,2026-06-22 03:24:25,Jaipur,India,Success,INR
TXN_A77D1DDCB6A0,CUST_5A5043D289DC,AC345824373,REC_AC537973,Riya Bose,Yes Bank,E-commerce,Amazon India,5149.84,Debit Card,2026-06-22 03:50:25,Jaipur,India,Success,INR
TXN_2CE3A9F33CA1,CUST_41D9016C2179,AC782454310,REC_AC706574,Mahesh Verma,Kotak Mahindra,Food,Zomato,2089.92,IMPS,2026-06-22 04:10:25,Delhi,India,Success,INR
TXN_A12DBDB8E728,CUST_5A5043D289DC,AC345824373,REC_AC193280,Rajesh Sengupta,SBI,Groceries,Reliance Smart,1466.09,Debit Card,2026-06-22 05:05:25,Jaipur,India,Success,INR
TXN_E15FF26CC090,CUST_8B279B4E00CF,AC359154084,REC_AC855148,Karan Bose,SBI,E-commerce,Flipkart,309.38,NEFT,2026-06-22 05:53:25,Chandigarh,India,Success,INR
TXN_1CC6A574688A,CUST_9F5234269242,AC920814900,REC_AC913550,Vikram Gupta,SBI,E-commerce,Amazon India,976.02,Net Banking,2026-06-22 06:45:25,Delhi,India,Success,INR
TXN_95A736F06DC9,CUST_ACBB55076F6F,AC538460431,REC_AC698782,Aditya Gupta,HDFC Bank,Food,Swiggy,3262.94,Net Banking,2026-06-22 07:32:25,Chennai,India,Success,INR
TXN_621174114FBF,CUST_166BFE400FBB,AC969119330,REC_AC458288,Riya Kumar,ICICI Bank,Groceries,D-Mart,2427.32,Credit Card,2026-06-22 07:56:25,Ahmedabad,India,Success,INR
TXN_A88DD6D7531D,CUST_1A4574854941,AC739362057,REC_AC377633,Pooja Reddy,SBI,Food,Zomato,2907.18,Credit Card,2026-06-22 07:57:25,Kolkata,India,Success,INR
TXN_856C94E5CEF9,CUST_3AC0F315E32D,AC209415691,REC_AC849014,Rajesh Gupta,HDFC Bank,Travel,MakeMyTrip,210.97,Debit Card,2026-06-22 08:26:25,Chennai,India,Success,INR
TXN_EAB83C047109,CUST_5A5043D289DC,AC345824373,REC_AC247594,Rahul Desai,Yes Bank,Retail,Local Kirana,4284.54,Debit Card,2026-06-22 08:47:25,Jaipur,India,Success,INR
TXN_6ED021DAF50F,CUST_2CEC9252A0A1,AC258453521,REC_AC615934,Sita Desai,SBI,Groceries,Reliance Smart,1978.31,Credit Card,2026-06-22 09:02:25,Ahmedabad,India,Success,INR
TXN_A170E0569D39,CUST_770111A024A1,AC438817025,REC_AC225740,Meera Menon,SBI,Electronics,Croma,18607.33,Debit Card,2026-06-22 09:23:25,Coimbatore,India,Success,INR
TXN_1A2864C62514,CUST_8866C1FABF99,AC269820594,REC_AC552168,Pooja Sharma,Axis Bank,Food,Swiggy,90927.39,IMPS,2026-06-22 09:36:25,Delhi,India,Success,INR
TXN_9833ACDB80CB,CUST_0D92D17B540C,AC364371717,REC_AC602888,Sita Sengupta,ICICI Bank,Travel,Cleartrip,948.66,Debit Card,2026-06-22 10:35:25,Pune,India,Success,INR
TXN_CCA5368A463F,CUST_71749AF6CF43,AC253407200,REC_AC956255,Kavya Iyer,Kotak Mahindra,Groceries,Reliance Smart,703.67,NEFT,2026-06-22 11:03:25,Gurgaon,India,Success,INR
TXN_98B479AFB8A5,CUST_686953EEE179,AC339362341,REC_AC100884,Anita Joshi,HDFC Bank,Electronics,Croma,102605.15,Debit Card,2026-06-22 11:10:25,Chennai,India,Success,INR
TXN_0A2002870D7D,CUST_99B31E34B435,AC110002396,REC_AC211285,Karan Nair,SBI,Food,Zomato,651.31,IMPS,2026-06-22 11:59:25,Jaipur,India,Success,INR
TXN_E076BAAB0F74,CUST_6D76C861D951,AC208449460,REC_AC928748,Sunita Rao,HDFC Bank,Travel,MakeMyTrip,19869.63,Credit Card,2026-06-22 12:25:25,Delhi,India,Success,INR
TXN_C6A392867975,CUST_E11D4A73CB51,AC860229059,REC_AC211532,Mahesh Singh,HDFC Bank,Electronics,Croma,33002.5,IMPS,2026-06-22 12:57:25,Kochi,India,Success,INR
TXN_287337B27FD8,CUST_3D000F3782B4,AC484194737,REC_AC767782,Amit Kumar,Yes Bank,E-commerce,Amazon India,63471.84,Debit Card,2026-06-22 13:02:25,Gurgaon,India,Success,INR
TXN_EC9547789EDA,CUST_15C44D3CE34B,AC176428684,REC_AC119042,Ananya Gupta,PNB,Travel,MakeMyTrip,16158.43,Net Banking,2026-06-22 13:39:25,Indore,India,Success,INR
TXN_1BBE69AAA27B,CUST_3AC0F315E32D,AC209415691,REC_AC233882,Ananya Sengupta,PNB,Travel,Cleartrip,518.3,Debit Card,2026-06-22 13:52:25,Chennai,India,Success,INR
TXN_CFD71791821B,CUST_CD50341CE378,AC292587044,REC_AC818209,Ramesh Menon,SBI,Groceries,D-Mart,3916.55,Credit Card,2026-06-22 14:22:25,Gurgaon,India,Success,INR
TXN_A8C1E43C2C26,CUST_F969633BDDB5,AC162795957,REC_AC188896,Riya Gupta,Axis Bank,E-commerce,Amazon India,1073.65,IMPS,2026-06-22 14:34:25,Bengaluru,India,Success,INR
TXN_84C0CAB7CE7C,CUST_01D4765F0DCC,AC695295870,REC_AC862400,Ananya Gupta,Kotak Mahindra,Groceries,Reliance Smart,3387.68,NEFT,2026-06-22 15:06:25,Ahmedabad,India,Success,INR
